job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,salary_avg,skills_count,posted_year,posted_month,posted_quarter,days_since_posted,experience_order
1784,Alvarado-Rhodes,E-commerce,Quant Researcher,azure;flask;tensorflow,Mid,Remote,"Danieltown, SB",59784-116141,2024-10-02,Mid,fastapi,59784.0,116141.0,87962.5,3,2024,10,4,363,1
1785,Green-Fleming,Healthcare,AI Product Manager,langchain;cuda;tensorflow;reinforcement learning;excel;scikit-learn,Senior,Full-time,"East Timothybury, GT",100903-151186,2024-12-28,Startup,mlflow,100903.0,151186.0,126044.5,6,2024,12,4,276,2
1786,Miller-Walker,Education,Computer Vision Engineer,azure;power bi;flask,Mid,Full-time,"East Martha, WS",101903-111989,2023-12-30,Large,bigquery;mlflow;tensorflow,101903.0,111989.0,106946.0,3,2023,12,4,640,1
1787,"Thomas, Mccarthy and King",Retail,ML Engineer,azure;reinforcement learning;flask;scikit-learn,Entry,Contract,"New Christopherville, UY",147468-228501,2023-11-12,Mid,bigquery;mlflow;fastapi,147468.0,228501.0,187984.5,4,2023,11,4,688,0
1788,"Smith, King and Miller",Finance,Computer Vision Engineer,excel;power bi;gcp;aws;cuda;c++,Senior,Full-time,"East Joanna, BY",127777-214097,2024-04-24,Mid,scikit-learn;tensorflow,127777.0,214097.0,170937.0,6,2024,4,2,524,2
1789,Mann PLC,Finance,AI Researcher,langchain;power bi;azure,Senior,Remote,"Schwartzport, LB",75757-96179,2024-08-03,Startup,scikit-learn;langchain,75757.0,96179.0,85968.0,3,2024,8,3,423,2
1790,"Ellis, Wilson and Ochoa",Tech,AI Researcher,flask;scikit-learn;fastapi;cuda;azure,Mid,Internship,"South Deborahfurt, PT",114948-190372,2024-10-08,Large,bigquery;langchain,114948.0,190372.0,152660.0,5,2024,10,4,357,1
1791,Quinn Ltd,Healthcare,Data Analyst,flask;sql;azure,Entry,Remote,"Kellychester, PW",77386-96514,2025-03-10,Mid,mlflow,77386.0,96514.0,86950.0,3,2025,3,1,204,0
1792,Ward PLC,Finance,Data Analyst,reinforcement learning;excel;azure;pandas;gcp;mlflow,Senior,Contract,"Tiffanyville, MD",69451-119444,2023-11-23,Mid,langchain;kdb+;scikit-learn,69451.0,119444.0,94447.5,6,2023,11,4,677,2
1793,Grant Group,Retail,Data Scientist,r;pytorch;fastapi;pandas;reinforcement learning;scikit-learn,Senior,Contract,"Lake Ann, TO",104456-117390,2024-02-28,Mid,scikit-learn,104456.0,117390.0,110923.0,6,2024,2,1,580,2
1794,Gomez and Sons,Retail,AI Researcher,fastapi;numpy;pytorch;hugging face;flask,Senior,Remote,"Hollyside, NP",148709-198017,2025-08-30,Mid,langchain;mlflow,148709.0,198017.0,173363.0,5,2025,8,3,31,2
1795,Wilson-Myers,Tech,AI Product Manager,hugging face;numpy;flask,Mid,Internship,"Lake Jeffreymouth, AD",103079-119522,2025-05-08,Large,scikit-learn;fastapi,103079.0,119522.0,111300.5,3,2025,5,2,145,1
1796,Morton-Simpson,Finance,Data Scientist,flask;fastapi;scikit-learn;aws;reinforcement learning;mlflow,Entry,Full-time,"Davidmouth, JP",113860-151781,2024-07-26,Large,pytorch;scikit-learn,113860.0,151781.0,132820.5,6,2024,7,3,431,0
1797,Nguyen LLC,E-commerce,Data Analyst,r;reinforcement learning;mlflow;c++;scikit-learn,Senior,Full-time,"South Nathan, NI",74945-103128,2024-12-14,Startup,pytorch;fastapi,74945.0,103128.0,89036.5,5,2024,12,4,290,2
1798,Combs Inc,Healthcare,ML Engineer,c++;flask;numpy;langchain;sql,Senior,Full-time,"Susanshire, TL",92486-179935,2023-12-13,Large,mlflow;scikit-learn;kdb+,92486.0,179935.0,136210.5,5,2023,12,4,657,2
1799,Ferguson and Sons,Healthcare,Data Scientist,power bi;python;gcp;mlflow,Entry,Remote,"West Coryburgh, SL",106180-184308,2024-09-23,Large,bigquery;kdb+;mlflow,106180.0,184308.0,145244.0,4,2024,9,3,372,0
1800,Cook Group,Automotive,AI Researcher,flask;power bi;aws;numpy;cuda;azure,Mid,Remote,"East Rodney, DM",132233-160821,2024-06-09,Mid,pytorch;scikit-learn,132233.0,160821.0,146527.0,6,2024,6,2,478,1
1801,"White, Weber and Terry",Education,ML Engineer,power bi;cuda;pytorch;sql;excel;gcp,Senior,Internship,"Jessicabury, DE",91241-125804,2024-07-26,Startup,tensorflow;mlflow,91241.0,125804.0,108522.5,6,2024,7,3,431,2
1802,Le-Brown,Finance,Computer Vision Engineer,c++;hugging face;tensorflow,Senior,Full-time,"Jonesmouth, GT",110000-185537,2024-04-27,Startup,pytorch;mlflow,110000.0,185537.0,147768.5,3,2024,4,2,521,2
1803,"Boyd, Cochran and Golden",Education,ML Engineer,python;excel;fastapi;pytorch;langchain;gcp,Mid,Internship,"South Kaitlyn, MD",52748-92984,2024-10-21,Mid,bigquery;mlflow;scikit-learn,52748.0,92984.0,72866.0,6,2024,10,4,344,1
1804,"Warren, Kirby and Thomas",Tech,ML Engineer,r;langchain;hugging face,Entry,Remote,"Dennisstad, GW",96779-134713,2024-08-22,Mid,langchain,96779.0,134713.0,115746.0,3,2024,8,3,404,0
1805,Berry LLC,Automotive,AI Product Manager,mlflow;excel;scikit-learn;reinforcement learning;python,Mid,Remote,"Mahoneyshire, CO",104125-191894,2024-07-17,Startup,pytorch,104125.0,191894.0,148009.5,5,2024,7,3,440,1
1806,"Walker, Brown and Monroe",E-commerce,Data Scientist,gcp;aws;pandas;flask;python,Senior,Contract,"Jadefort, BY",69252-109380,2023-11-28,Mid,fastapi;kdb+;mlflow,69252.0,109380.0,89316.0,5,2023,11,4,672,2
1807,Armstrong-Clark,Education,Quant Researcher,numpy;c++;sql,Entry,Full-time,"Reidfurt, MM",111030-208765,2024-05-21,Mid,bigquery,111030.0,208765.0,159897.5,3,2024,5,2,497,0
1808,Hall-Gill,Education,AI Product Manager,numpy;c++;mlflow,Senior,Remote,"Scottberg, KG",41699-59726,2025-01-12,Startup,pytorch,41699.0,59726.0,50712.5,3,2025,1,1,261,2
1809,"Riley, Rasmussen and Baker",E-commerce,Data Scientist,python;excel;hugging face;cuda;flask,Entry,Contract,"Atkinsstad, AF",106640-124170,2024-08-14,Large,mlflow,106640.0,124170.0,115405.0,5,2024,8,3,412,0
1810,Martinez and Sons,Automotive,Computer Vision Engineer,scikit-learn;c++;power bi,Entry,Contract,"Kennethshire, HR",100995-196234,2025-06-02,Large,mlflow,100995.0,196234.0,148614.5,3,2025,6,2,120,0
1811,Hernandez Inc,Retail,Data Analyst,excel;flask;c++;scikit-learn,Mid,Remote,"Rileyside, IS",45889-122997,2024-03-20,Startup,langchain,45889.0,122997.0,84443.0,4,2024,3,1,559,1
1812,Moore-Ramirez,Finance,Data Analyst,numpy;mlflow;pytorch;power bi;scikit-learn;c++,Entry,Remote,"Kimberlyfort, DO",143526-170125,2024-03-29,Large,mlflow;langchain,143526.0,170125.0,156825.5,6,2024,3,1,550,0
1813,Duran-Rangel,Retail,NLP Engineer,reinforcement learning;mlflow;sql;numpy,Mid,Full-time,"North Lindsey, CA",50742-114775,2025-05-07,Large,tensorflow,50742.0,114775.0,82758.5,4,2025,5,2,146,1
1814,"Black, Rodriguez and Hicks",Education,NLP Engineer,cuda;keras;hugging face;reinforcement learning,Senior,Internship,"Jerrychester, GE",92504-103546,2024-04-27,Mid,mlflow,92504.0,103546.0,98025.0,4,2024,4,2,521,2
1815,Wilson PLC,Tech,NLP Engineer,power bi;langchain;aws;hugging face;flask,Senior,Full-time,"Allenfurt, RO",140645-172949,2023-12-20,Mid,kdb+;langchain;mlflow,140645.0,172949.0,156797.0,5,2023,12,4,650,2
1816,"Hines, Castillo and Patterson",Tech,Computer Vision Engineer,cuda;c++;power bi;fastapi,Senior,Full-time,"Andrewhaven, HR",67314-88216,2023-10-04,Mid,fastapi;kdb+,67314.0,88216.0,77765.0,4,2023,10,4,727,2
1817,Mitchell-Rivera,Education,Data Scientist,power bi;reinforcement learning;r;tensorflow;gcp;python,Mid,Internship,"Collinsside, UZ",116027-190410,2025-02-19,Startup,mlflow;kdb+;pytorch,116027.0,190410.0,153218.5,6,2025,2,1,223,1
1818,"Williams, Mcdonald and Martin",Education,ML Engineer,tensorflow;hugging face;langchain,Mid,Internship,"Lake Melindabury, ER",55995-137734,2025-03-18,Large,pytorch;langchain;tensorflow,55995.0,137734.0,96864.5,3,2025,3,1,196,1
1819,Lee PLC,Finance,ML Engineer,scikit-learn;mlflow;fastapi,Entry,Contract,"Cliffordview, IS",79142-150174,2025-09-01,Startup,fastapi;kdb+;scikit-learn,79142.0,150174.0,114658.0,3,2025,9,3,29,0
1820,Wright Inc,E-commerce,Data Analyst,power bi;cuda;pandas,Entry,Internship,"Port Carrie, ME",49729-93113,2024-01-27,Mid,langchain;bigquery;tensorflow,49729.0,93113.0,71421.0,3,2024,1,1,612,0
1821,Townsend Inc,Education,ML Engineer,reinforcement learning;pytorch;scikit-learn,Mid,Remote,"Cooperstad, CO",133127-147369,2024-08-21,Large,fastapi;langchain;mlflow,133127.0,147369.0,140248.0,3,2024,8,3,405,1
1822,Valentine-Hodge,Healthcare,AI Researcher,aws;scikit-learn;keras;pytorch;langchain,Entry,Contract,"Jasonborough, CG",64534-127901,2025-04-08,Large,kdb+;fastapi,64534.0,127901.0,96217.5,5,2025,4,2,175,0
1823,Scott-Jackson,Healthcare,Data Analyst,scikit-learn;pytorch;cuda,Mid,Full-time,"East Tyler, KP",100195-144148,2023-12-25,Startup,kdb+;tensorflow;langchain,100195.0,144148.0,122171.5,3,2023,12,4,645,1
1824,Austin Group,Finance,Data Analyst,flask;fastapi;cuda;aws,Entry,Full-time,"Caseychester, SA",65884-114586,2023-09-22,Startup,langchain,65884.0,114586.0,90235.0,4,2023,9,3,739,0
1825,Garza-Gilbert,Education,Data Scientist,r;pytorch;sql;numpy;cuda,Mid,Contract,"Robertbury, HR",110008-207656,2023-11-24,Large,kdb+,110008.0,207656.0,158832.0,5,2023,11,4,676,1
1826,Nichols-Cook,Retail,AI Product Manager,pandas;power bi;sql;reinforcement learning;langchain,Entry,Internship,"Stevenshire, UG",141080-176268,2024-09-10,Startup,mlflow;langchain;kdb+,141080.0,176268.0,158674.0,5,2024,9,3,385,0
1827,Thompson-Powell,Healthcare,NLP Engineer,azure;aws;keras;flask;sql,Mid,Full-time,"Katherinebury, PH",98451-116247,2024-08-27,Mid,mlflow,98451.0,116247.0,107349.0,5,2024,8,3,399,1
1828,Sawyer-Cooper,E-commerce,AI Product Manager,r;c++;keras;hugging face,Entry,Remote,"Lake Daisyfurt, MC",92936-189944,2024-03-07,Startup,scikit-learn;fastapi,92936.0,189944.0,141440.0,4,2024,3,1,572,0
1829,"Ray, Torres and Cortez",Automotive,AI Product Manager,cuda;azure;power bi;langchain,Senior,Internship,"Silvastad, LI",95352-123255,2025-08-19,Mid,pytorch,95352.0,123255.0,109303.5,4,2025,8,3,42,2
1830,Stokes-Cameron,E-commerce,Quant Researcher,gcp;cuda;pytorch;fastapi;tensorflow;excel,Mid,Contract,"Perrymouth, BG",58077-99999,2025-04-01,Startup,kdb+,58077.0,99999.0,79038.0,6,2025,4,2,182,1
1831,Hudson-Robertson,Finance,Data Analyst,gcp;pandas;r,Mid,Remote,"Port Kristin, LB",124312-151418,2024-07-21,Large,kdb+,124312.0,151418.0,137865.0,3,2024,7,3,436,1
1832,Carter-Jimenez,Healthcare,NLP Engineer,power bi;pandas;flask,Senior,Remote,"South Jenniferton, KG",93786-129779,2024-07-19,Large,scikit-learn;kdb+;fastapi,93786.0,129779.0,111782.5,3,2024,7,3,438,2
1833,Freeman-Reyes,Tech,Computer Vision Engineer,tensorflow;hugging face;pandas;flask;reinforcement learning;keras,Mid,Internship,"Janetmouth, VE",110572-124509,2024-01-14,Large,fastapi,110572.0,124509.0,117540.5,6,2024,1,1,625,1
1834,"Hicks, Webb and Krueger",Finance,Data Analyst,power bi;numpy;r;fastapi;keras,Entry,Full-time,"Jessicaborough, CA",51641-93894,2024-11-30,Large,tensorflow;langchain,51641.0,93894.0,72767.5,5,2024,11,4,304,0
1835,"Cannon, Martin and Watson",Tech,NLP Engineer,aws;excel;keras;hugging face;azure;reinforcement learning,Senior,Full-time,"South Debra, AD",51700-88420,2024-03-08,Large,bigquery;pytorch,51700.0,88420.0,70060.0,6,2024,3,1,571,2
1836,Blevins PLC,Automotive,ML Engineer,python;hugging face;keras;langchain,Entry,Internship,"Jeremyland, AU",116899-150888,2023-12-03,Startup,kdb+,116899.0,150888.0,133893.5,4,2023,12,4,667,0
1837,"Butler, Brown and Thomas",Automotive,Data Analyst,excel;hugging face;gcp,Mid,Remote,"Evelynhaven, CN",81196-159549,2025-08-08,Large,scikit-learn;bigquery;pytorch,81196.0,159549.0,120372.5,3,2025,8,3,53,1
1838,Ellis Inc,Healthcare,Quant Researcher,numpy;reinforcement learning;python;hugging face;pytorch;gcp,Entry,Internship,"Susantown, GB",59030-80182,2024-06-08,Large,tensorflow,59030.0,80182.0,69606.0,6,2024,6,2,479,0
1839,Lindsey Ltd,Education,Quant Researcher,numpy;python;mlflow;flask;gcp,Entry,Contract,"New Shaun, BJ",64001-154291,2024-07-30,Mid,fastapi;pytorch,64001.0,154291.0,109146.0,5,2024,7,3,427,0
1840,Wu Ltd,Healthcare,Quant Researcher,excel;keras;gcp;scikit-learn;hugging face;pandas,Mid,Full-time,"East Christinachester, BO",107796-134517,2024-03-24,Startup,kdb+;langchain;tensorflow,107796.0,134517.0,121156.5,6,2024,3,1,555,1
1841,Ruiz-Payne,Tech,Data Scientist,pytorch;hugging face;excel,Entry,Remote,"East Christopherberg, BJ",71884-105313,2024-08-01,Large,mlflow,71884.0,105313.0,88598.5,3,2024,8,3,425,0
1842,Stewart Group,Tech,Data Scientist,reinforcement learning;langchain;pandas;tensorflow;mlflow;fastapi,Senior,Full-time,"Jefferymouth, KW",147074-174771,2025-01-05,Large,langchain;scikit-learn,147074.0,174771.0,160922.5,6,2025,1,1,268,2
1843,"Adams, Finley and Perez",Tech,AI Product Manager,cuda;sql;azure;excel;pandas,Mid,Full-time,"Downsland, TW",92572-114371,2025-08-13,Large,langchain;fastapi;scikit-learn,92572.0,114371.0,103471.5,5,2025,8,3,48,1
1844,Ponce-Brewer,Education,AI Product Manager,r;azure;tensorflow,Mid,Remote,"Daymouth, MK",102870-113156,2025-03-23,Mid,bigquery,102870.0,113156.0,108013.0,3,2025,3,1,191,1
1845,Strickland-Gray,Tech,NLP Engineer,aws;r;pandas;power bi;sql;scikit-learn,Mid,Internship,"Taylorport, VU",120347-143612,2024-04-17,Mid,kdb+;langchain,120347.0,143612.0,131979.5,6,2024,4,2,531,1
1846,Mckee PLC,E-commerce,Data Scientist,hugging face;r;tensorflow;mlflow;numpy,Senior,Internship,"Danielletown, MH",75231-145702,2023-12-27,Startup,bigquery;tensorflow;langchain,75231.0,145702.0,110466.5,5,2023,12,4,643,2
1847,Keith Inc,Healthcare,Data Scientist,power bi;scikit-learn;excel,Senior,Internship,"Lake Robert, TN",58470-121970,2025-02-23,Large,bigquery;tensorflow,58470.0,121970.0,90220.0,3,2025,2,1,219,2
1848,Willis-Olson,Automotive,NLP Engineer,hugging face;azure;keras,Entry,Full-time,"North Aaronberg, ME",106459-135097,2025-08-28,Mid,mlflow;pytorch,106459.0,135097.0,120778.0,3,2025,8,3,33,0
1849,"Roberts, Gill and Williams",Tech,ML Engineer,langchain;pytorch;power bi;pandas;scikit-learn;r,Mid,Remote,"Lake Scottbury, LB",122945-203527,2025-05-31,Large,langchain;tensorflow;pytorch,122945.0,203527.0,163236.0,6,2025,5,2,122,1
1850,Johnson LLC,Education,Data Analyst,hugging face;excel;pandas;keras;reinforcement learning;aws,Mid,Internship,"New Richard, HT",124091-191684,2024-03-09,Startup,kdb+;fastapi,124091.0,191684.0,157887.5,6,2024,3,1,570,1
1851,"Houston, Ponce and Pennington",Automotive,Computer Vision Engineer,pytorch;excel;pandas;mlflow;hugging face,Senior,Full-time,"Lake Jamesside, DM",137315-197039,2024-03-19,Startup,langchain;bigquery;mlflow,137315.0,197039.0,167177.0,5,2024,3,1,560,2
1852,"Smith, Willis and Johnson",Healthcare,AI Researcher,langchain;sql;pandas;r;reinforcement learning;python,Entry,Remote,"Cathyport, PH",106512-143521,2025-01-23,Large,tensorflow;kdb+,106512.0,143521.0,125016.5,6,2025,1,1,250,0
1853,Greene and Sons,Retail,NLP Engineer,reinforcement learning;tensorflow;numpy,Mid,Contract,"Pearsonberg, KG",98138-173798,2025-06-12,Mid,tensorflow,98138.0,173798.0,135968.0,3,2025,6,2,110,1
1854,Lloyd PLC,Finance,Computer Vision Engineer,flask;langchain;pytorch;mlflow;sql,Entry,Internship,"New Ericafurt, LU",135742-157917,2024-11-24,Large,langchain;scikit-learn;bigquery,135742.0,157917.0,146829.5,5,2024,11,4,310,0
1855,Abbott-Gray,E-commerce,ML Engineer,fastapi;numpy;c++,Senior,Internship,"Howardview, MA",83533-101505,2024-07-23,Mid,bigquery,83533.0,101505.0,92519.0,3,2024,7,3,434,2
1856,Ramos and Sons,Healthcare,Computer Vision Engineer,reinforcement learning;langchain;cuda;hugging face,Entry,Remote,"Rileyborough, HU",121547-203993,2023-10-23,Mid,langchain;mlflow,121547.0,203993.0,162770.0,4,2023,10,4,708,0
1857,Hicks Inc,Retail,Data Analyst,tensorflow;python;sql,Entry,Contract,"North Haileyville, UA",120806-164790,2025-08-05,Large,kdb+,120806.0,164790.0,142798.0,3,2025,8,3,56,0
1858,Adams-Bright,Tech,Computer Vision Engineer,aws;keras;gcp;sql,Mid,Internship,"Laneberg, JM",98170-187910,2024-07-11,Startup,langchain,98170.0,187910.0,143040.0,4,2024,7,3,446,1
1859,Martin-Gregory,Education,Data Analyst,python;sql;pytorch,Senior,Internship,"Dawnmouth, MM",69719-121288,2024-10-23,Startup,scikit-learn;mlflow,69719.0,121288.0,95503.5,3,2024,10,4,342,2
1860,Wood LLC,Education,Quant Researcher,hugging face;flask;scikit-learn;gcp,Mid,Internship,"North Brooke, US",149745-219560,2023-09-21,Large,mlflow;fastapi,149745.0,219560.0,184652.5,4,2023,9,3,740,1
1861,Schultz-Sanders,Healthcare,AI Product Manager,fastapi;tensorflow;python;gcp,Entry,Internship,"South Elizabeth, BI",121766-167056,2024-06-07,Mid,fastapi;bigquery;pytorch,121766.0,167056.0,144411.0,4,2024,6,2,480,0
1862,Ray LLC,Automotive,Quant Researcher,hugging face;c++;numpy;r,Senior,Remote,"West Charles, ZM",134147-151699,2025-09-17,Mid,pytorch;bigquery,134147.0,151699.0,142923.0,4,2025,9,3,13,2
1863,"Lee, Rodgers and Hunter",Finance,AI Researcher,langchain;python;excel;aws;power bi;hugging face,Mid,Remote,"West Whitney, BH",120540-186828,2023-12-05,Mid,kdb+;mlflow,120540.0,186828.0,153684.0,6,2023,12,4,665,1
1864,Jones and Sons,Finance,AI Researcher,power bi;excel;azure;keras;c++,Entry,Contract,"New Matthew, UG",109782-188846,2023-10-31,Large,tensorflow;langchain,109782.0,188846.0,149314.0,5,2023,10,4,700,0
1865,Morse-Hodges,Finance,NLP Engineer,python;mlflow;pytorch;c++;gcp;hugging face,Senior,Full-time,"Beckerstad, IN",122408-206048,2025-08-26,Mid,mlflow;tensorflow;pytorch,122408.0,206048.0,164228.0,6,2025,8,3,35,2
1866,"West, Williams and Stewart",Healthcare,Quant Researcher,scikit-learn;aws;python;cuda,Mid,Internship,"Macdonaldfort, JM",58854-124327,2025-07-04,Large,kdb+;fastapi,58854.0,124327.0,91590.5,4,2025,7,3,88,1
1867,Lopez LLC,Automotive,Quant Researcher,flask;langchain;aws;reinforcement learning,Entry,Internship,"South Ralphfort, MH",88941-139505,2024-11-09,Startup,scikit-learn;bigquery;pytorch,88941.0,139505.0,114223.0,4,2024,11,4,325,0
1868,Nunez Inc,Retail,Data Analyst,azure;pandas;excel;reinforcement learning;langchain,Entry,Internship,"New Brianborough, AF",72495-145673,2024-11-20,Mid,mlflow,72495.0,145673.0,109084.0,5,2024,11,4,314,0
1869,"Lewis, Pollard and Rogers",Retail,Computer Vision Engineer,gcp;c++;azure;tensorflow;cuda;r,Senior,Internship,"Pearsonmouth, RW",82814-179347,2025-05-26,Startup,pytorch;kdb+,82814.0,179347.0,131080.5,6,2025,5,2,127,2
1870,"Moody, Oconnor and Brewer",Finance,ML Engineer,cuda;azure;fastapi;flask,Mid,Internship,"Thompsonborough, AF",116933-134438,2024-09-16,Mid,scikit-learn;bigquery,116933.0,134438.0,125685.5,4,2024,9,3,379,1
1871,Rodriguez-Moore,Finance,AI Product Manager,pandas;python;pytorch;r;flask,Senior,Internship,"Parkerchester, TN",98712-188424,2024-07-17,Startup,tensorflow;pytorch,98712.0,188424.0,143568.0,5,2024,7,3,440,2
1872,Baker-Williams,E-commerce,Data Analyst,python;power bi;hugging face;aws,Mid,Internship,"Bakerland, NG",60237-131972,2024-06-08,Mid,langchain;bigquery,60237.0,131972.0,96104.5,4,2024,6,2,479,1
1873,"Summers, Carter and James",Automotive,Data Scientist,aws;sql;cuda;gcp;tensorflow;c++,Mid,Contract,"Swansonburgh, MV",107898-200535,2024-04-10,Large,kdb+,107898.0,200535.0,154216.5,6,2024,4,2,538,1
1874,"Hughes, Neal and Davis",Automotive,Computer Vision Engineer,reinforcement learning;r;azure;cuda;tensorflow,Entry,Remote,"Davidbury, CM",139581-152762,2025-09-03,Startup,scikit-learn;kdb+;fastapi,139581.0,152762.0,146171.5,5,2025,9,3,27,0
1875,Robinson Inc,Healthcare,AI Product Manager,c++;keras;flask;pandas;pytorch;excel,Senior,Contract,"Wuland, BO",75241-170085,2025-02-04,Large,tensorflow,75241.0,170085.0,122663.0,6,2025,2,1,238,2
1876,Marsh Inc,Education,Quant Researcher,keras;reinforcement learning;scikit-learn,Mid,Contract,"Lake Patrickville, SK",137255-202108,2024-09-08,Startup,mlflow;bigquery,137255.0,202108.0,169681.5,3,2024,9,3,387,1
1877,Kim-Thornton,Finance,Data Scientist,reinforcement learning;excel;c++;cuda;keras,Mid,Full-time,"South Peggyton, PW",85959-155778,2025-04-16,Mid,langchain;mlflow,85959.0,155778.0,120868.5,5,2025,4,2,167,1
1878,"Miller, Wilson and Barker",Retail,Quant Researcher,scikit-learn;azure;hugging face,Mid,Remote,"Helenport, OM",127608-200088,2024-08-20,Large,scikit-learn,127608.0,200088.0,163848.0,3,2024,8,3,406,1
1879,"Stewart, Rodriguez and Jenkins",Education,Computer Vision Engineer,tensorflow;numpy;cuda;power bi,Senior,Full-time,"Port Mitchell, US",108442-183191,2023-12-13,Large,tensorflow;scikit-learn;mlflow,108442.0,183191.0,145816.5,4,2023,12,4,657,2
1880,Kelly-Cline,Education,Data Scientist,pytorch;power bi;scikit-learn;flask;numpy;keras,Mid,Contract,"Port Caroline, NI",130051-206373,2024-04-11,Large,fastapi;mlflow,130051.0,206373.0,168212.0,6,2024,4,2,537,1
1881,Beltran Inc,Tech,Data Analyst,azure;sql;numpy,Mid,Internship,"Lake Joshua, CU",97481-117918,2025-08-10,Large,scikit-learn;bigquery,97481.0,117918.0,107699.5,3,2025,8,3,51,1
1882,"Kennedy, Lopez and Bell",Retail,ML Engineer,python;langchain;sql;aws;gcp;power bi,Entry,Contract,"New Michael, TW",94087-155660,2023-12-29,Mid,tensorflow,94087.0,155660.0,124873.5,6,2023,12,4,641,0
1883,Watson-Mitchell,Tech,ML Engineer,sql;mlflow;pytorch;power bi,Entry,Full-time,"Mariaton, SZ",70792-91387,2025-01-02,Mid,langchain,70792.0,91387.0,81089.5,4,2025,1,1,271,0
1884,"Wolfe, Stephenson and Sanchez",Tech,NLP Engineer,reinforcement learning;numpy;python;pandas,Mid,Full-time,"Wallacetown, MG",68291-154121,2023-12-23,Startup,fastapi;bigquery;pytorch,68291.0,154121.0,111206.0,4,2023,12,4,647,1
